id,url,name,type,language,genres,status,runtime,averageRuntime,premiered,ended,officialSite,schedule_time,schedule_days,rating,weight,summary,webChannel_name,webChannel_site,dvd_country,externals_tvrage,externals_thetvdb,externals_imdb,updated
71582,https://www.tvmaze.com/shows/71582/golden-house-hidden-love,Golden House Hidden Love,Scripted,Chinese,['Romance'],Ended,,40.0,2024-01-19,2024-01-19,https://www.iq.com/album/golden-house-hidden-love-2023-1xylari2m81?lang=en_us,,['Friday'],,8,"<p>Jin Xia, a girl who thinks she will be single for the rest of her life, uses a 30-year loan to buy an ancient mansion in the small ""Wangqi Town"" by the sea. On the first night of moving into the ancient mansion, Jin Xia meets Nan Hua, an old-fashioned man who has lost his memory. Nan Hua possesses supernatural powers and claims to have lived in the ancient mansion for a thousand years. After several unsuccessful attempts to evict Nan Hua, Jin Xia is forced to hide Nan Hua in order to protect her old mansion, which she has been working hard to pay off, and hence commencing a cohabitation routine exclusively for the ""Golden House of Hidden Love"". During the cohabitation, Nan Hua recalls that he is actually an ""ancient person"" who has lived for a thousand years. The reason he is staying in the ancient mansion is actually to wait for someone, and various signs show that that person might very likely be his housemate, Jin Xia.</p>",iQIYI,https://www.iq.com/,,,,,1705645141
72339,https://www.tvmaze.com/shows/72339/cristobal-balenciaga,Cristóbal Balenciaga,Scripted,Spanish,['Drama'],Ended,,50.0,2024-01-19,2024-01-19,https://www.disneyplus.com/series/cristobal-balenciaga/55WZO9S4XJ4K,,,6.8,46,"<p><b>Cristóbal Balenciaga</b> makes his debut as a designer in Paris, but the designs that set a trend in Spain don't work well in the sophisticated empire of fashion where Chanel, Dior, and Givenchy set the trends. Guided by his obsession with control in all aspects of his life, Balenciaga will define his style and end up becoming the greatest of all.</p>",Disney+,https://www.disneyplus.com/,,,425173.0,tt16024584,1707244040
73079,https://www.tvmaze.com/shows/73079/lol-last-one-laughing-ireland,LOL: Last One Laughing Ireland,Game Show,English,['Comedy'],Running,,30.0,2024-01-19,,https://www.primevideo.com/detail/amzn1.dv.gti.18bb518c-83a0-43e9-b84c-b820d60848ad?_encoding=UTF8&tag=upflixpl09-21,,,,44,"<p>Using his trademark wit, host Graham Norton will oversee the 10 comedic stars, brought together to make each other laugh by using every unpredictable comedic tool in the box … without cracking a smile themselves. With the added bonus of some celebrity cameos, their performances will have viewers - but hopefully not their fellow stars - laughing out loud. As the clock counts down and the tension rises, whoever can outlast their competitors will be crowned the first winner of <b>LOL: Last One Laughing Ireland </b>and win a grand prize of €50,000 for their charity of choice. </p>",Prime Video,https://www.primevideo.com,,,435356.0,tt29428131,1711803226
73525,https://www.tvmaze.com/shows/73525/indian-police-force,Indian Police Force,Scripted,Hindi,"['Action', 'Crime', 'Thriller']",To Be Determined,,38.0,2024-01-19,,https://www.primevideo.com/detail/Indian-Police-Force/0GGXWIWOHIGGXWZEGICB042XKL,,,,38,"<p><b>""Indian Police Force""</b> is an action-packed series that follows the harrowing journey of Delhi Police Officer Kabir Malik as he battles an insidious adversary, Zarar, who has chosen the path of terrorism. This cop drama unfolds a thrilling chase, capturing the relentless pursuit of justice and the sacrifices made in the line of duty.</p>",Prime Video,https://www.primevideo.com,,,419245.0,tt19768024,1705679142
73765,https://www.tvmaze.com/shows/73765/dance-life,Dance Life,Documentary,English,['Music'],Running,,49.0,2024-01-19,,https://www.primevideo.com/detail/amzn1.dv.gti.5bd2d744-ab9a-4893-ae33-d921d4d232ad,,,,27,"<p><b>Dance Life </b>tracks the remarkable journey of Brent Street Academy students during their senior year, as they strive to become professional, commercial dancers. From perfectionists to prodigies, underdogs to the entitled, everyone's journey is unique.</p>",Prime Video,https://www.primevideo.com,,,442997.0,tt22694250,1705668926
73809,https://www.tvmaze.com/shows/73809/soon-comes-night,Soon Comes Night,Scripted,Afrikaans,"['Drama', 'Action', 'Crime']",Ended,,43.0,2024-01-19,2024-01-19,https://www.netflix.com/title/81655210,,,,74,<p>A former freedom fighter orchestrates a series of heists in defiance of the law while trying to evade corrupt authorities and a cop with a tragic past.</p>,Netflix,https://www.netflix.com/,,,,,1706024579
75405,https://www.tvmaze.com/shows/75405/le-reseau,Le Réseau,Scripted,French,['Comedy'],Running,,3.0,2022-04-06,,https://sympacool.com/projet/reseau/,,,,0,"<p>Overwhelmed by an intrusive mother, a girlfriend abroad and a socially unsuitable colleague, Joseph will do everything to prove that he has become someone.</p>",YouTube,https://www.youtube.com,,,420158.0,,1710750962
74405,https://www.tvmaze.com/shows/74405/crime-scene-returns,Crime Scene Returns,Variety,Korean,"['Comedy', 'Crime', 'Mystery']",Running,62.0,62.0,2024-02-09,,,,,,23,,TVING,https://www.tving.com/onboarding,,,,,1735047039
68282,https://www.tvmaze.com/shows/68282/late-bloomer,Late Bloomer,Scripted,English,['Comedy'],To Be Determined,,25.0,2024-01-19,,https://www.crave.ca/en/tv-shows/late-bloomer,,['Friday'],,71,"<p><b>Late Bloomer</b> follows burgeoning content creator Jasmeet Dutta as he tries to balance his ambitions for success with his commitment to his family, community, and culture.</p>",Crave,https://www.crave.ca/en,,,443805.0,tt13554536,1713795197
69798,https://www.tvmaze.com/shows/69798/love-endures,Love Endures,Scripted,Chinese,['Romance'],Ended,,45.0,2024-01-20,2024-02-08,https://v.youku.com/v_nextstage/id_babf3bec584247f998f8.html?spm=a2h0c.8166622.PhoneSokuProgram_1.dtitle,18:00,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday']",,13,"<p>In an aerospace city in the north, seven children who were born an only child became closer than siblings and called themselves ""The Big Dipper."" They all promised to conquer the college entrance examinations so they can go to Beijing together but seventeen came and went and only Huang Yingzi made it.</p><p>""The Big Dipper"" was no more as everyone parted ways. Huang Yingzi went to Beijing for school and Jiang Yi left for the States. ""Who do you like at the age of seventeen"" has become a mystery lingering in the hearts of the seven people. As newcomers in the workplace, they were bruised and battered from the skirmishes between their ideals and reality. Their once pure emotions are like shining stars in the night sky. Huang Yingzi wants to reunite the group only to realize that there a question remains. Meanwhile, Jiang Yi and the others have already been presented their answer.</p>",Youku,,,,434606.0,,1707370233
60277,https://www.tvmaze.com/shows/60277/senorita-89,Señorita 89,Scripted,Spanish,"['Drama', 'Thriller']",To Be Determined,,45.0,2022-02-27,,https://www.bbc.co.uk/programmes/p0d65xrq,,,1.3,40,"<p><b>Señorita 89</b> is set in the glamour of 80's Mexico. It follows Concepción, the matriarch of the most important beauty pageant in the country, who, together with a team of expert makeup artists, trainers, and even surgeons, welcomes the 32 finalists to her estate, La Encantada. There, the contestants will experience a 3-month hard training until they reach the Miss Mexico pageant. The truth is that underneath the appearances, the clothes, and the makeup, there is a dark world and, in the end, the contestants will empower each other and unite forces to leave the contest alive.</p>",BBC iPlayer,https://www.bbc.co.uk/iplayer,,,402288.0,tt16589104,1705953733
72910,https://www.tvmaze.com/shows/72910/whatcha-packin,Whatcha Packin',Talk Show,English,,Running,,10.0,2014-02-25,,https://www.youtube.com/playlist?list=PLGwZKkKxJCifPWFCalu8jtE3NgQzZ5EZL,,['Saturday'],,44,"<p>Eliminated queens join Michelle Visage for <b>Whatcha Packin'</b>, an after show where they are able to show off the outfits they didn't get a chance to wear and talk about themselves.</p>",YouTube,https://www.youtube.com,,,331042.0,tt7107284,1739023649
74606,https://www.tvmaze.com/shows/74606/shenlong-xing-zhu,Shenlong Xing Zhu,Animation,Chinese,['Anime'],Running,8.0,8.0,2024-01-20,,https://www.iqiyi.com/v_1t0e5y1xfko.html,,"['Tuesday', 'Saturday']",,8,<p>古争锋本是守护神龙星的神龙，在上古与外星敌人的战斗中身受重伤故陷入了长久的沉睡。时光荏苒，再度苏醒的古争锋发现神龙星早已物是人非，而昔日受人敬仰的神龙也成了人们口中的恶龙，为了调查真相，也为了取回藏在龙王学院的宝藏，古争锋化为人形以导师的身份进入龙王学院，却阴差阳错地成为屠龙系的老师，为此古争锋一面悉心教授学员，一面努力找寻宝藏，几番调查下，古争锋发现龙王宝藏的知情人皆已离世，眼下唯一的线索可能在副院长夜江雪的手中。在接近夜江雪的过程中，古争锋多次出手协助，让夜江雪沉寂已久的内心泛起一丝涟漪，而与此同时，古争锋也被一股神秘力量盯上，躲避了多次暗杀行动后，古争锋感觉旧时的威胁正在逐步逼近，而找寻宝藏恢复力量，锻炼学员组成新的神龙军团抗击敌人迫在眉睫……</p>,iQIYI,https://www.iq.com/,,,,,1732731642
81561,https://www.tvmaze.com/shows/81561/pound-house,Pound House,Scripted,,,Ended,5.0,5.0,2013-04-17,2024-01-20,,,,,2,<p>Something happens this way comes</p>,YouTube,https://www.youtube.com,,,284055.0,tt2928472,1734590217
66667,https://www.tvmaze.com/shows/66667/kiff,Kiff,Animation,English,,Running,,12.0,2023-03-10,,http://disneynow.com/shows/kiff,,,,83,"<p>Set in the bustling mountains where animals and magical creatures live together in harmony, the series follows Kiff, an optimistic squirrel whose best intentions often lead to complete chaos, and her best friend Barry, a sweet and mellow bunny, who take the town by storm with their endless adventures and zest for life.</p>",DisneyNOW,https://disneynow.com/,,,405112.0,tt14877120,1734304152
53838,https://www.tvmaze.com/shows/53838/theodosia,Theodosia,Scripted,English,"['Adventure', 'Family', 'Fantasy']",To Be Determined,,27.0,2022-03-10,,https://www.bbc.co.uk/iplayer/episodes/m0016sn3/theodosia,,,4.8,90,"<p>Set in 1906, <b>Theodosia</b> follows a young fearless girl who lives and breathes Egyptology at the turn of the century.  Alongside her feminist archaeologist mother and her father who runs a museum, Theodosia is a special girl whose powers enable her to see and transform ancient curses in a series of exciting magical adventures.</p>",BBC iPlayer,https://www.bbc.co.uk/iplayer,,,397532.0,tt14432384,1717964392
72006,https://www.tvmaze.com/shows/72006/wilderness-with-simon-reeve,Wilderness with Simon Reeve,Documentary,English,"['Nature', 'Travel']",Running,,58.0,2024-01-21,,https://www.bbc.co.uk/programmes/m001tkg2,06:00,['Sunday'],,43,"<p>On our increasingly crowded planet, there are still a few remote areas where nature has the upper hand: the last great wildernesses. In this series, Simon Reeve attempts to journey across four of them, venturing further into the unknown than he ever has before, in a bid to unlock their secrets, and experience the natural world at its most beautiful and fragile.</p><p>Simon explores the Pacific Ocean's spectacular Coral Triangle, Africa's vast Congo Rainforest, the sweeping Kalahari desert, and the awe-inspiring landscape of Patagonia. Along the way, Simon embeds himself with the people who make their homes in the wild, to understand how they live alongside nature, and what we can all do to preserve the planet's greatest wonders for future generations.</p>",BBC iPlayer,https://www.bbc.co.uk/iplayer,,,444584.0,tt31014008,1731663174
74280,https://www.tvmaze.com/shows/74280/pitch-invasion-how-the-scottish-and-irish-changed-football,Pitch Invasion: How the Scottish and Irish Changed Football,Documentary,English,['Sports'],To Be Determined,,58.0,2024-01-21,,https://www.bbc.co.uk/programmes/m001vphw,,,,27,"<p>Players and managers from Scotland and from the island of Ireland shaped English football's top flight in a way that still resonates to this day.</p><p><b>Pitch Invasion: How the Scottish and Irish Changed Football </b>explores the seismic influence those key players and managers from Scotland, Northern Ireland and the Republic of Ireland have had on English football.</p>",BBC iPlayer,https://www.bbc.co.uk/iplayer,,,444843.0,,1706391932
72747,https://www.tvmaze.com/shows/72747/kultura-pid-cas-vijni,Культура під час війни,Documentary,Ukrainian,"['War', 'Travel']",Ended,,64.0,2023-07-08,2024-01-24,https://ukrainer.net/thread/viyna/proty-kultury/,,,,6,<p>Find out more about how culture and traditions change in times of war and how artists reflect on the events in their works in this documentary series.</p>,YouTube,https://www.youtube.com,,,,,1730477641
74011,https://www.tvmaze.com/shows/74011/the-victorian-murder-files,The Victorian Murder Files,Documentary,English,['Crime'],Running,,45.0,2023-12-30,,https://www.discoveryplus.com/show/the-victorian-murder-files,,,,41,"<p>Kerry Daynes brings us stories of brutal murders from the Victorian era. Alongside experts in their field, she discovers that the motives which drove the killers are incredibly familiar and still have the power to intrigue and shock today.</p>",discovery+,https://www.discoveryplus.com/,,,444695.0,tt30888953,1708336038
74100,https://www.tvmaze.com/shows/74100/small-town-stories,Small Town Stories,Scripted,Chinese,"['Drama', 'Romance']",Ended,,45.0,2024-01-21,2024-02-01,https://www.iqiyi.com/v_d0vlouq41k.html,,"['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday']",,7,,iQIYI,https://www.iq.com/,,,444879.0,,1706797129
81004,https://www.tvmaze.com/shows/81004/barbie-wants-both,Barbie Wants Both,Scripted,,,Running,,29.0,2023-01-17,,,,['Sunday'],,47,,Now That's Tv,https://www.nowthatstv.net,,,,,1732264581
81261,https://www.tvmaze.com/shows/81261/the-academy,The Academy,Reality,,,To Be Determined,,42.0,2024-01-21,,,,,,44,,Now That's Tv,https://www.nowthatstv.net,,,,tt28482835,1733414780
