id,name,season,number,type,airdate,airtime,airstamp,runtime,rating,show_id
2881647,Episode 11,1,11.0,regular,2024-01-12,,2024-01-12T04:00:00+00:00,3.0,,77324
3044218,Episode 16,1,16.0,regular,2024-01-12,,2024-01-12T04:00:00+00:00,,,80603
2828666,Episode 1,23,1.0,regular,2024-01-12,06:00,2024-01-12T05:00:00+00:00,52.0,,43974
2735388,"Fuck, Marry, Kill",1,3.0,regular,2024-01-12,06:00,2024-01-12T05:00:00+00:00,27.0,,73841
3056036,Le jour des paris sportifs,5,27.0,regular,2024-01-12,06:30,2024-01-12T05:30:00+00:00,12.0,,80885
3056037,Le jour du faux malaise,5,28.0,regular,2024-01-12,06:30,2024-01-12T05:30:00+00:00,13.0,,80885
2784154,Я вернулся,13,207.0,regular,2024-01-12,17:35,2024-01-12T05:35:00+00:00,25.0,,26268
2784155,Такая работа,13,208.0,regular,2024-01-12,17:35,2024-01-12T05:35:00+00:00,25.0,,26268
2788613,Не стучи в мою дверь,15,8.0,regular,2024-01-12,17:35,2024-01-12T05:35:00+00:00,25.0,,26268
2882018,Flaming Fantasy,3,5.0,regular,2024-01-12,,2024-01-12T06:30:00+00:00,,,51634
2892441,Lanka,3,1.0,regular,2024-01-12,,2024-01-12T06:30:00+00:00,,,53262
2892442,Serpent's Kiss,3,2.0,regular,2024-01-12,,2024-01-12T06:30:00+00:00,,,53262
2892443,Ravan Unleashed,3,3.0,regular,2024-01-12,,2024-01-12T06:30:00+00:00,,,53262
2892444,Forgotten Son,3,4.0,regular,2024-01-12,,2024-01-12T06:30:00+00:00,,,53262
2892445,Terror from the Sky,3,5.0,regular,2024-01-12,,2024-01-12T06:30:00+00:00,,,53262
2892446,The Mountain Awakens,3,6.0,regular,2024-01-12,,2024-01-12T06:30:00+00:00,,,53262
2747150,19. Bölüm,4,19.0,regular,2024-01-12,,2024-01-12T09:00:00+00:00,,,52984
2732111,"55회: 이 여자, 나한테 무슨 짓을 한 거야.",1,55.0,regular,2024-01-12,19:00,2024-01-12T10:00:00+00:00,30.0,,71005
2732255,Episode 5,1,5.0,regular,2024-01-12,18:00,2024-01-12T10:00:00+00:00,45.0,,72561
2725206,Episode 20,1,20.0,regular,2024-01-12,18:00,2024-01-12T10:00:00+00:00,40.0,,73639
2725207,Episode 21,1,21.0,regular,2024-01-12,18:00,2024-01-12T10:00:00+00:00,40.0,,73639
2827517,For første gang,13,1.0,regular,2024-01-12,,2024-01-12T11:00:00+00:00,22.0,,47538
2744262,Andre blindaudition - del 1,9,3.0,regular,2024-01-12,,2024-01-12T11:00:00+00:00,43.0,,47890
2744263,Andre blindaudition - del 2,9,4.0,regular,2024-01-12,,2024-01-12T11:00:00+00:00,22.0,,47890
2842376,Episode 3,6,3.0,regular,2024-01-12,,2024-01-12T11:00:00+00:00,10.0,,60304
2728700,Taskforce,2,5.0,regular,2024-01-12,,2024-01-12T11:00:00+00:00,44.0,,65300
2978293,Konspirationer och hämnd,1,5.0,regular,2024-01-12,,2024-01-12T11:00:00+00:00,52.0,,78906
3083136,"Meer, Traumstrände und eine krasse Villa sind nur der Anfang",1,1.0,regular,2024-01-12,,2024-01-12T11:00:00+00:00,40.0,,81458
3083137,Das Abenteuer auf Ko Samui kann endlich beginnen,1,2.0,regular,2024-01-12,,2024-01-12T11:00:00+00:00,24.0,,81458
2736554,Episode 7,1,7.0,regular,2024-01-12,19:30,2024-01-12T11:30:00+00:00,45.0,,69806
2739997,On the Ground in Iowa: The Race for Second Place,2024,4.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,41.0,,39114
2644729,Perestroika,4,10.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,80.0,8.9,41414
2729432,Yelp Review vs. Food Critic Taste Test,25,5.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,,,41611
2741427,What Year Was This Style Popular?,25,5.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,12.0,,41612
2683486,The Man Goes Through,2,7.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,45.0,8.4,43031
2741515,1160 - Թանկարժեք ցնցուղներ,2024,2.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,27.0,,46967
2741410,Nightbike,2,1.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,11.0,,51042
2768011,Bat-Light Blow-Out,2,2.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,11.0,,51042
2741411,Kitty's Sleepover,2,3.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,11.0,,51042
2741412,Mission: Stuffed Animal,2,4.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,11.0,,51042
2741413,Follow the Bouncing Bam,2,5.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,11.0,,51042
2732536,Episode 2,5,2.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,45.0,,52662
2714166,Episode 1,4,1.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,30.0,,53896
2714167,Episode 2,4,2.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,30.0,,53896
2714168,Episode 3,4,3.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,30.0,,53896
2714169,Episode 4,4,4.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,30.0,,53896
2714170,Episode 5,4,5.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,30.0,,53896
2714171,Episode 6,4,6.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,30.0,,53896
2714172,Episode 7,4,7.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,30.0,,53896
2714173,Episode 8,4,8.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,30.0,,53896
2818788,السليط الإخباري 2024 | هل تنجح جنوب أفريقيا؟ ومن أين يأتي وائل الدحدوح بكل هذا الصبر؟,12,1.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,17.0,,54744
2789998,The Scariest Haunting and I'm Alone,16,8.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,,,55842
2734244,Wilcox Carriage House,3,5.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,43.0,,59221
2640327,Beyond Logic,1,10.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,45.0,8.8,60090
3080291,Ingen kommer ge sig!,2,6.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,27.0,,66531
2756115,Episode 94,2,94.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,159.0,,66819
2725384,"Episode 91: Week of Monday, January 8",4,12.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,15.0,,66849
2778615,Kimoja Friendship Sleepover,1,43.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,12.0,,67434
2778626,Rise of the Blob,1,44.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,12.0,,67434
2689865,Episode 31,1,31.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,20.0,,69742
2725252,Episode 33,1,33.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,45.0,,69747
2725253,Episode 34,1,34.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,45.0,,69747
2719144,Playing in the Snow,1,26.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,2.0,,70010
2693731,Episode 9,1,9.0,regular,2024-01-12,20:00,2024-01-12T12:00:00+00:00,22.0,7.0,71745
2756211,We Ranked Our Top 5 2D Animated Foods ft. Rie McClenny,5,2.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,,,72457
2893562,Episode 10,2024,10.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,60.0,,72499
2844056,Episode 8,2024,8.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,60.0,,72501
2734587,Episode 12,1,12.0,regular,2024-01-12,20:00,2024-01-12T12:00:00+00:00,45.0,,72654
2706098,Nu är kapslarna öppna!,1,1.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,71.0,,73269
2706120,Vill du gifta dig med mig?,1,2.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,66.0,,73269
2706121,Första natten tillsammans,1,3.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,55.0,,73269
2706122,Fysisk attraktion,1,4.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,55.0,,73269
2758813,Breakthrough,1,10.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,9.0,,73611
2736337,Flaget er på halvt for en af os,1,6.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,29.0,,73723
2739246,Episode 5,1,5.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,45.0,,73862
2739247,Episode 6,1,6.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,45.0,,73862
2761358,Episode 8,1,8.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,73.0,,74428
2774263,Et øyeblikks magi,1,6.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,31.0,,74756
2844763,Episode 9,2024,9.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,60.0,,76499
2845189,Episode 9,2024,9.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,60.0,,76505
2845899,Episode 9,2024,9.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,120.0,,76517
2846909,Episode 5,2024,5.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,10.0,,76560
2877888,Shepherd,1,3.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,6.0,,77193
2894294,Episode 10,2024,10.0,regular,2024-01-12,07:00,2024-01-12T12:00:00+00:00,120.0,,77201
2997952,Episode 15,1,15.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,,,79454
3016298,Episódio 10,2024,10.0,regular,2024-01-12,07:00,2024-01-12T12:00:00+00:00,120.0,,79903
3056869,Télétravail,4,6.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,2.0,,80910
3094105,Suspeito,1,7.0,regular,2024-01-12,,2024-01-12T12:00:00+00:00,46.0,,81749
2740201,Episode 9,3,9.0,regular,2024-01-12,20:06,2024-01-12T12:06:00+00:00,45.0,,42056
2740202,Episode 10,3,10.0,regular,2024-01-12,20:06,2024-01-12T12:06:00+00:00,45.0,,42056
2833126,Episode 10,2024,10.0,regular,2024-01-12,08:00,2024-01-12T13:00:00+00:00,240.0,,76216
2955937,Episode 1,1,1.0,regular,2024-01-12,20:30,2024-01-12T13:30:00+00:00,65.0,,78589
2896247,Episode 9,2024,9.0,regular,2024-01-12,09:00,2024-01-12T14:00:00+00:00,60.0,,72466
2775785,Valentine's Day Dogs,1,37.0,regular,2024-01-12,10:00,2024-01-12T15:00:00+00:00,15.0,,57070
2775786,The Petsburg Power-Out,1,38.0,regular,2024-01-12,10:15,2024-01-12T15:15:00+00:00,15.0,,57070
2749102,Majestica's New Troubadour!,2,52.0,regular,2024-01-12,10:30,2024-01-12T15:30:00+00:00,15.0,,55961
2749103,Minnie's Pod Mod,2,53.0,regular,2024-01-12,10:45,2024-01-12T15:45:00+00:00,15.0,,55961
2734157,Bunch of Cults,5,34.0,regular,2024-01-12,,2024-01-12T16:00:00+00:00,30.0,,62418
2740071,Lars Lerin och Magnus Uggla hos Carina Bergfeldt,6,1.0,regular,2024-01-12,17:00,2024-01-12T16:00:00+00:00,58.0,,66342
2728797,Ep. #14769,2024,10.0,regular,2024-01-12,,2024-01-12T17:00:00+00:00,44.0,,812
2710493,Green Queen,1,10.0,regular,2024-01-12,,2024-01-12T17:00:00+00:00,69.0,6.8,46334
2726588,Level Up 100,3,2.0,regular,2024-01-12,,2024-01-12T17:00:00+00:00,30.0,,61086
2737209,Episode 10,2024,10.0,regular,2024-01-12,12:00,2024-01-12T17:00:00+00:00,240.0,,73192
2755059,Vic's Ex Step-Grandmother,1,3.0,regular,2024-01-12,,2024-01-12T17:00:00+00:00,20.0,,74333
2844405,Episode 9,2024,9.0,regular,2024-01-12,,2024-01-12T17:00:00+00:00,60.0,,76479
2879361,Episode 9,2024,9.0,regular,2024-01-12,12:00,2024-01-12T17:00:00+00:00,120.0,,77198
2898748,Episode 10,2024,10.0,regular,2024-01-12,12:00,2024-01-12T17:00:00+00:00,300.0,,77453
2960059,Jocelyn's Big Adventure,2,2.0,regular,2024-01-12,,2024-01-12T17:00:00+00:00,58.0,,78695
2831460,Episode 10,2024,10.0,regular,2024-01-12,13:00,2024-01-12T18:00:00+00:00,240.0,,76075
2833335,Episode 10,2024,10.0,regular,2024-01-12,13:00,2024-01-12T18:00:00+00:00,180.0,,76217
2746266,Nur du,10,17.0,regular,2024-01-12,19:25,2024-01-12T18:25:00+00:00,45.0,,8035
2715862,Julie Bergan og Elle Márjá Eira,50,1.0,regular,2024-01-12,19:30,2024-01-12T18:30:00+00:00,29.0,,26350
2736144,"Mike Puma, Rev. Otis Moss III",4,83.0,regular,2024-01-12,13:30,2024-01-12T18:30:00+00:00,60.0,,72930
2674120,Avsnitt 11,34,11.0,regular,2024-01-12,20:00,2024-01-12T19:00:00+00:00,60.0,,12259
2726447,Lagånd,15,3.0,regular,2024-01-12,20:05,2024-01-12T19:05:00+00:00,62.0,,11476
2739277,Fri 12 Jan 2024,30,7.0,regular,2024-01-12,19:30,2024-01-12T19:30:00+00:00,23.0,,4175
2739324,Bubble Trouble,3,9.0,regular,2024-01-12,15:00,2024-01-12T20:00:00+00:00,15.0,,43708
2828875,The Uplift: Love birds,2024,1.0,regular,2024-01-12,15:00,2024-01-12T20:00:00+00:00,30.0,,76058
2741602,Rainy River Run,3,10.0,regular,2024-01-12,15:15,2024-01-12T20:15:00+00:00,15.0,,43708
2723011,Episode 6,2,6.0,regular,2024-01-12,21:00,2024-01-12T21:00:00+00:00,57.0,7.8,58174
2735338,United,21,3.0,regular,2024-01-12,22:00,2024-01-12T22:00:00+00:00,29.0,6.0,703
2833245,Episode 10,2024,10.0,regular,2024-01-12,17:00,2024-01-12T22:00:00+00:00,120.0,,76220
2932343,Why Donald Trump is Godzilla,2024,2.0,regular,2024-01-12,18:00,2024-01-12T23:00:00+00:00,,,77219
2833035,Episode 10,2024,10.0,regular,2024-01-12,19:00,2024-01-13T00:00:00+00:00,90.0,,76215
2714231,"Betrayers, Fakes and Fraudsters",2,1.0,regular,2024-01-12,21:00,2024-01-13T02:00:00+00:00,59.0,6.7,58177
2734291,Welcome to the Dark Side,2,2.0,regular,2024-01-12,21:00,2024-01-13T02:00:00+00:00,61.0,6.7,58177
2734292,Murder in Plain Sight,2,3.0,regular,2024-01-12,21:00,2024-01-13T02:00:00+00:00,60.0,6.7,58177
2848019,Episode 9,2024,9.0,regular,2024-01-12,23:00,2024-01-13T04:00:00+00:00,60.0,,76581
3094649,Rosalia Brantley,1,14.0,regular,2024-01-12,00:00,2024-01-13T04:00:00+00:00,,,81758
2734217,"Kevin Hart, Dan Levy, Zarna Garg",2024,5.0,regular,2024-01-12,23:35,2024-01-13T04:35:00+00:00,60.0,,718
2737246,Серия 7,3,7.0,regular,2024-01-13,12:00,2024-01-13T00:00:00+00:00,37.0,,51510
2694633,Episode 9,4,9.0,regular,2024-01-13,10:00,2024-01-13T02:00:00+00:00,25.0,,48793
2684032,Episode 199,2,149.0,regular,2024-01-13,10:00,2024-01-13T02:00:00+00:00,8.0,,55087
2768297,Episode 53,2,43.0,regular,2024-01-13,10:00,2024-01-13T02:00:00+00:00,,,61429
2643021,Episode 125,2,73.0,regular,2024-01-13,10:00,2024-01-13T02:00:00+00:00,19.0,,62379
2683395,Episode 98,1,98.0,regular,2024-01-13,10:00,2024-01-13T02:00:00+00:00,10.0,,67773
2646544,Episode 31,1,31.0,regular,2024-01-13,10:00,2024-01-13T02:00:00+00:00,20.0,,69679
2736446,Episode 11,1,11.0,regular,2024-01-13,10:00,2024-01-13T02:00:00+00:00,8.0,,73881
2736447,Episode 12,1,12.0,regular,2024-01-13,10:00,2024-01-13T02:00:00+00:00,8.0,,73881
2610882,Episode 84,5,12.0,regular,2024-01-13,11:00,2024-01-13T03:00:00+00:00,18.0,,49302
2705897,TJPW Live Tour 2024 ~Mizuki's Hometown Return in Kobe~,2024,3.0,regular,2024-01-13,12:00,2024-01-13T03:00:00+00:00,120.0,,49740
2708606,Jealousy,1,14.0,regular,2024-01-13,,2024-01-13T03:00:00+00:00,65.0,9.0,66987
2770401,Episode 6,1,6.0,regular,2024-01-13,,2024-01-13T03:00:00+00:00,,,74656
2726093,Episode 33,1,33.0,regular,2024-01-13,11:30,2024-01-13T03:30:00+00:00,15.0,,73703
2726094,Episode 34,1,34.0,regular,2024-01-13,11:30,2024-01-13T03:30:00+00:00,15.0,,73703
2825836,Panikk,7,30.0,regular,2024-01-13,05:00,2024-01-13T04:00:00+00:00,9.0,,55919
2732669,Episode 4,2,4.0,regular,2024-01-13,12:00,2024-01-13T04:00:00+00:00,,,59405
2764169,Episode 106,3,14.0,regular,2024-01-13,,2024-01-13T04:00:00+00:00,,,59822
2714652,Episode 4,1,4.0,regular,2024-01-13,,2024-01-13T04:00:00+00:00,31.0,8.0,73437
2726373,Episode 22,1,22.0,regular,2024-01-13,12:00,2024-01-13T04:00:00+00:00,15.0,,73684
2732720,Episode 18,1,18.0,regular,2024-01-13,12:00,2024-01-13T04:00:00+00:00,45.0,,73773
2734285,Episode 20,1,20.0,regular,2024-01-13,12:00,2024-01-13T04:00:00+00:00,15.0,,73784
2736424,Episode 13,1,13.0,regular,2024-01-13,12:00,2024-01-13T04:00:00+00:00,15.0,,73822
2739764,Episode 7,1,7.0,regular,2024-01-13,12:00,2024-01-13T04:00:00+00:00,40.0,,73931
2739765,Episode 8,1,8.0,regular,2024-01-13,12:00,2024-01-13T04:00:00+00:00,40.0,,73931
2740139,Episode 13,1,13.0,regular,2024-01-13,12:00,2024-01-13T04:00:00+00:00,10.0,,73945
2740140,Episode 14,1,14.0,regular,2024-01-13,12:00,2024-01-13T04:00:00+00:00,10.0,,73945
2740155,Episode 6,1,6.0,regular,2024-01-13,12:00,2024-01-13T04:00:00+00:00,12.0,,73946
2740156,Episode 7,1,7.0,regular,2024-01-13,12:00,2024-01-13T04:00:00+00:00,14.0,,73946
2747931,Episode 1,1,1.0,regular,2024-01-13,,2024-01-13T04:00:00+00:00,,,74141
2747932,Episode 2,1,2.0,regular,2024-01-13,,2024-01-13T04:00:00+00:00,,,74141
2881051,Episode 38,1,38.0,regular,2024-01-13,,2024-01-13T04:00:00+00:00,2.0,,77232
2881648,Episode 12,1,12.0,regular,2024-01-13,,2024-01-13T04:00:00+00:00,3.0,,77324
2734508,Barriers,41,3.0,regular,2024-01-13,06:00,2024-01-13T06:00:00+00:00,49.0,,729
2748673,16. Bölüm,2,16.0,regular,2024-01-13,,2024-01-13T09:00:00+00:00,70.0,,69023
2732256,Episode 6,1,6.0,regular,2024-01-13,18:00,2024-01-13T10:00:00+00:00,45.0,,72561
2725208,Episode 22,1,22.0,regular,2024-01-13,18:00,2024-01-13T10:00:00+00:00,40.0,,73639
2718660,Mari Boine - del 1,14,5.0,regular,2024-01-13,,2024-01-13T11:00:00+00:00,44.0,,11502
2718661,Mari Boine - del 2,14,6.0,regular,2024-01-13,,2024-01-13T11:00:00+00:00,25.0,,11502
2736555,Episode 8,1,8.0,regular,2024-01-13,19:30,2024-01-13T11:30:00+00:00,45.0,,69806
2741462,Blue Monday... Caturday Film Club,2024,1.0,regular,2024-01-13,,2024-01-13T12:00:00+00:00,2.0,,6141
2722869,Stardom New Year Stars 2024 in Osaka Day 1,2024,6.0,regular,2024-01-13,,2024-01-13T12:00:00+00:00,120.0,,42383
2742755,EP 11,6,11.0,regular,2024-01-13,20:00,2024-01-13T12:00:00+00:00,210.0,,47913
2742958,13 January 1945,6,20.0,regular,2024-01-13,,2024-01-13T12:00:00+00:00,23.0,,49147
2741824,Somebody Keyed My New Japanese Car,6,14.0,regular,2024-01-13,,2024-01-13T12:00:00+00:00,,,55986
2752913,The Brothers Sun,7,1.0,regular,2024-01-13,,2024-01-13T12:00:00+00:00,28.0,,57945
2734563,Brittany Broski,18,2.0,regular,2024-01-13,,2024-01-13T12:00:00+00:00,33.0,,59863
2749905,Crushing the Cosplay!,2024,2.0,regular,2024-01-13,,2024-01-13T12:00:00+00:00,,,63165
2756116,Episode 95,2,95.0,regular,2024-01-13,,2024-01-13T12:00:00+00:00,159.0,,66819
2725254,Episode 35,1,35.0,regular,2024-01-13,,2024-01-13T12:00:00+00:00,45.0,,69747
2725255,Episode 36,1,36.0,regular,2024-01-13,,2024-01-13T12:00:00+00:00,45.0,,69747
2664690,Episode 19,1,19.0,regular,2024-01-13,,2024-01-13T12:00:00+00:00,22.0,,71442
2736015,Episode 13,1,13.0,regular,2024-01-13,20:00,2024-01-13T12:00:00+00:00,45.0,,72654
2708250,Episode 8,1,8.0,regular,2024-01-13,20:00,2024-01-13T12:00:00+00:00,,,73326
2716329, Trust is a Dangerous Game,1,5.0,regular,2024-01-13,,2024-01-13T12:00:00+00:00,49.0,,73493
2739248,Episode 7,1,7.0,regular,2024-01-13,,2024-01-13T12:00:00+00:00,45.0,,73862
2739249,Episode 8,1,8.0,regular,2024-01-13,,2024-01-13T12:00:00+00:00,45.0,,73862
2805526,Garage Gals,1,13.0,regular,2024-01-13,,2024-01-13T12:00:00+00:00,8.0,,75559
3117937,INCREDIBLE ARCHAEOLOGY Discoveries | Time Team News (Best of 2023 Feature-length Compilation),2,,insignificant_special,2024-01-13,,2024-01-13T12:00:00+00:00,67.0,,76012
2832053,"New Year, New UTI",2024,2.0,regular,2024-01-13,,2024-01-13T12:00:00+00:00,87.0,,76189
2997953,Episode 16,1,16.0,regular,2024-01-13,,2024-01-13T12:00:00+00:00,,,79454
2734425,Episode 2,1,2.0,regular,2024-01-13,21:30,2024-01-13T12:30:00+00:00,30.0,4.0,72683
2955938,Episode 2,1,2.0,regular,2024-01-13,20:30,2024-01-13T13:30:00+00:00,59.0,,78589
2734514,If I Had One More Chance,1,2.0,regular,2024-01-13,00:00,2024-01-13T15:00:00+00:00,30.0,8.9,64632
2741940,Mom's the Word,6,8.0,regular,2024-01-13,,2024-01-13T17:00:00+00:00,30.0,,39398
2739111,Big Hopes,2,8.0,regular,2024-01-13,,2024-01-13T17:00:00+00:00,40.0,,66730
2728754,Duel Designers,1,3.0,regular,2024-01-13,13:00,2024-01-13T18:00:00+00:00,44.0,,73717
2752744,Episode 1,2,1.0,regular,2024-01-13,21:00,2024-01-13T19:00:00+00:00,30.0,,74277
2921727,Episode 3,2024,3.0,regular,2024-01-13,17:00,2024-01-13T22:00:00+00:00,30.0,,10564
2732828,Round #2: San Francisco,2024,2.0,regular,2024-01-13,17:30,2024-01-13T22:30:00+00:00,180.0,,10599
2726309,Mark Levengoods dag,18,3.0,regular,2024-01-13,02:00,2024-01-14T01:00:00+00:00,60.0,,66344
2804942,My Third Birth Story,1,16.0,regular,2024-01-13,00:00,2024-01-14T05:00:00+00:00,,,73872
2698920,Episode 1,2,1.0,regular,2024-01-14,06:30,2024-01-13T19:30:00+00:00,57.0,,60118
2698922,Episode 2,2,2.0,regular,2024-01-14,06:30,2024-01-13T19:30:00+00:00,57.0,,60118
2698924,Episode 3,2,3.0,regular,2024-01-14,06:30,2024-01-13T19:30:00+00:00,55.0,,60118
2698925,Episode 4,2,4.0,regular,2024-01-14,06:30,2024-01-13T19:30:00+00:00,53.0,,60118
2741657,Episode 5,2,5.0,regular,2024-01-14,06:30,2024-01-13T19:30:00+00:00,58.0,,60118
2746714,МАСТЕРСКАЯ #5 Даня Крастер и Андрей Старый,1,,significant_special,2024-01-14,12:00,2024-01-14T00:00:00+00:00,9.0,,73396
2730293,Серия 3,1,3.0,regular,2024-01-14,,2024-01-14T00:00:00+00:00,31.0,,73716
2743805,Episode 1,1,1.0,regular,2024-01-14,,2024-01-14T01:00:00+00:00,59.0,,74043
2743807,Episode 2,1,2.0,regular,2024-01-14,,2024-01-14T01:00:00+00:00,56.0,,74043
2633275,Episode 79,5,79.0,regular,2024-01-14,10:00,2024-01-14T02:00:00+00:00,19.0,9.3,28359
2731540,Episode 402,1,402.0,regular,2024-01-14,10:00,2024-01-14T02:00:00+00:00,5.0,,54033
2768298,Episode 54,2,44.0,regular,2024-01-14,10:00,2024-01-14T02:00:00+00:00,,,61429
2670581,Episode 340,5,20.0,regular,2024-01-14,10:00,2024-01-14T02:00:00+00:00,10.0,,67532
2729381,Episode 43,2,17.0,regular,2024-01-14,10:00,2024-01-14T02:00:00+00:00,18.0,,70568
2690839,Episode 50,1,50.0,regular,2024-01-14,10:00,2024-01-14T02:00:00+00:00,10.0,,70888
2736448,Episode 13,1,13.0,regular,2024-01-14,10:00,2024-01-14T02:00:00+00:00,9.0,,73881
2736449,Episode 14,1,14.0,regular,2024-01-14,10:00,2024-01-14T02:00:00+00:00,8.0,,73881
2722875,Battle in the Valley 2024,2024,3.0,regular,2024-01-14,12:00,2024-01-14T03:00:00+00:00,120.0,,24963
2748960,Episode 85,5,13.0,regular,2024-01-14,11:00,2024-01-14T03:00:00+00:00,18.0,,49302
2705898,TJPW Live Tour 2024 ~Yuki's Hometown Return in Okayama~,2024,4.0,regular,2024-01-14,12:00,2024-01-14T03:00:00+00:00,120.0,,49740
2726095,Episode 35,1,35.0,regular,2024-01-14,11:30,2024-01-14T03:30:00+00:00,15.0,,73703
2726096,Episode 36,1,36.0,regular,2024-01-14,11:30,2024-01-14T03:30:00+00:00,15.0,,73703
2717388,It's All Your Fault,4,6.0,regular,2024-01-14,12:00,2024-01-14T04:00:00+00:00,18.0,6.5,46240
2710995,Episode 108,3,16.0,regular,2024-01-14,,2024-01-14T04:00:00+00:00,,,67677
2764149,Episode 10,1,10.0,regular,2024-01-14,,2024-01-14T04:00:00+00:00,,,72979
2734412,Episode 16,1,16.0,regular,2024-01-14,,2024-01-14T04:00:00+00:00,12.0,,73183
2726374,Episode 23,1,23.0,regular,2024-01-14,12:00,2024-01-14T04:00:00+00:00,15.0,,73684
2732721,Episode 19,1,19.0,regular,2024-01-14,12:00,2024-01-14T04:00:00+00:00,45.0,,73773
2734286,Episode 21,1,21.0,regular,2024-01-14,12:00,2024-01-14T04:00:00+00:00,15.0,,73784
2736425,Episode 14,1,14.0,regular,2024-01-14,12:00,2024-01-14T04:00:00+00:00,15.0,,73822
2739766,Episode 9,1,9.0,regular,2024-01-14,12:00,2024-01-14T04:00:00+00:00,40.0,,73931
2739767,Episode 10,1,10.0,regular,2024-01-14,12:00,2024-01-14T04:00:00+00:00,40.0,,73931
2740141,Episode 15,1,15.0,regular,2024-01-14,12:00,2024-01-14T04:00:00+00:00,10.0,,73945
2740142,Episode 16,1,16.0,regular,2024-01-14,12:00,2024-01-14T04:00:00+00:00,10.0,,73945
2740157,Episode 8,1,8.0,regular,2024-01-14,12:00,2024-01-14T04:00:00+00:00,11.0,,73946
2740158,Episode 9,1,9.0,regular,2024-01-14,12:00,2024-01-14T04:00:00+00:00,15.0,,73946
2756205,"Til kamp, kamerater",1,8.0,regular,2024-01-14,06:00,2024-01-14T05:00:00+00:00,60.0,,69404
2735389,Ett år senare,1,4.0,regular,2024-01-14,06:00,2024-01-14T05:00:00+00:00,24.0,,73841
2739613,Boxing,5,1.0,regular,2024-01-14,06:00,2024-01-14T06:00:00+00:00,29.0,3.5,274
2739614,Face-Off,5,2.0,regular,2024-01-14,06:00,2024-01-14T06:00:00+00:00,29.0,3.0,274
